Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
527,51,Male,Pants,Clothing,153.43,New Jersey,S,Red,Winter,4.9,Yes,Standard,Yes,Yes,19,Cash,Monthly,15.37048756,Low,142.08
528,21,Male,T-shirt,Clothing,154.98,South Carolina,L,Yellow,Winter,4.3,Yes,Standard,Yes,Yes,47,Bank Transfer,Every 3 Months,11.8351768,Low,149.73
529,34,Male,Sneakers,Footwear,166.87,Maryland,S,Beige,Winter,3.2,Yes,Standard,Yes,Yes,40,Cash,Annually,6.409387416,High,160.42
530,32,Male,Shorts,Clothing,87.55,California,M,Orange,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly,26.61805941,Medium,82.38
531,48,Male,Coat,Outerwear,246.85,Montana,XL,Magenta,Winter,3.2,Yes,Store Pickup,Yes,Yes,25,Credit Card,Bi-Weekly,25.32252523,Low,224.74
532,50,Male,Sandals,Footwear,167.32,Vermont,L,Purple,Fall,3.4,Yes,Store Pickup,Yes,Yes,42,Cash,Weekly,29.99294183,High,160.61
533,26,Male,Pants,Clothing,80.29,Texas,L,Black,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,35,Bank Transfer,Every 3 Months,29.91592093,Medium,74.78
534,57,Male,Sandals,Footwear,71.37,North Carolina,L,Pink,Spring,4.5,Yes,Standard,Yes,Yes,17,Debit Card,Weekly,18.88579264,Medium,70.59
535,65,Male,Gloves,Accessories,43.12,Florida,L,Pink,Fall,4.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly,24.22468538,High,41.92
536,56,Male,T-shirt,Clothing,59.89,West Virginia,L,Maroon,Spring,3.2,Yes,Standard,Yes,Yes,24,Bank Transfer,Weekly,28.61914325,High,58.52
537,44,Male,Jacket,Outerwear,58.52,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,Yes,16,Debit Card,Every 3 Months,26.24118477,Low,58.42
538,50,Male,Blouse,Clothing,154.75,Virginia,S,Turquoise,Summer,3.0,Yes,Standard,Yes,Yes,14,Debit Card,Annually,11.18370254,Medium,148.4
539,27,Male,Socks,Clothing,74.72,Virginia,XL,Green,Spring,3.2,Yes,Standard,Yes,Yes,43,Cash,Weekly,16.26360338,Medium,69.96
540,49,Male,Coat,Outerwear,102.55,Wyoming,M,Violet,Winter,4.0,Yes,Standard,Yes,Yes,49,Debit Card,Weekly,8.228985379,Medium,93.65
541,49,Male,Dress,Clothing,123.32,South Carolina,M,Lavender,Spring,3.1,Yes,Store Pickup,Yes,Yes,33,Cash,Every 3 Months,28.85127568,High,122.22
542,52,Male,Jacket,Outerwear,145.25,Connecticut,L,Gray,Fall,2.8,Yes,Standard,Yes,Yes,45,Cash,Bi-Weekly,20.15436586,Low,133.52
543,27,Male,Boots,Footwear,199.51,Illinois,XL,Teal,Spring,4.6,Yes,2-Day Shipping,Yes,Yes,35,Cash,Bi-Weekly,10.71607014,Medium,190.6
544,53,Male,Skirt,Clothing,101.41,Alabama,S,Red,Spring,4.3,Yes,Standard,Yes,Yes,11,Credit Card,Monthly,21.79251711,High,99.74
545,34,Male,Sandals,Footwear,203.1,Washington,S,Yellow,Summer,3.3,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Every 3 Months,20.45320601,Medium,198.5
546,33,Male,Coat,Outerwear,254.04,Alabama,L,Magenta,Summer,3.5,Yes,Standard,Yes,Yes,48,Debit Card,Annually,13.95406795,Low,238.55
547,62,Male,Hoodie,Clothing,104.08,New Mexico,M,Brown,Winter,3.4,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly,7.838939805,Medium,99.01
548,38,Male,Jacket,Outerwear,97.83,Nevada,M,Blue,Winter,2.8,Yes,Standard,Yes,Yes,26,Venmo,Weekly,21.78932989,Low,96.13
549,36,Male,Backpack,Accessories,30.4,Nebraska,M,Black,Winter,4.6,Yes,Store Pickup,Yes,Yes,41,Debit Card,Every 3 Months,18.00769252,Low,29.84
550,31,Male,Backpack,Accessories,82.97,Arizona,S,Olive,Fall,3.6,Yes,Standard,Yes,Yes,37,Venmo,Bi-Weekly,24.30795979,Medium,80.16
551,62,Male,Belt,Accessories,16.68,Georgia,M,Olive,Summer,3.3,Yes,Standard,Yes,Yes,12,PayPal,Weekly,18.00408753,Medium,15.21
552,29,Male,Coat,Outerwear,247.79,Idaho,XL,Green,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,26.30453751,Low,226.76
553,24,Male,T-shirt,Clothing,151.93,Missouri,M,Peach,Fall,3.5,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,18.79767097,High,149.34
554,63,Male,Sunglasses,Accessories,49.12,Florida,M,White,Winter,3.2,Yes,Standard,Yes,Yes,15,Credit Card,Quarterly,19.02344929,Low,45.66
555,56,Male,Sneakers,Footwear,150.61,Minnesota,M,Red,Summer,3.0,Yes,Standard,Yes,Yes,34,Bank Transfer,Weekly,26.91634007,Medium,148.32
556,63,Male,Gloves,Accessories,85.3,Maine,M,White,Fall,4.8,Yes,Standard,Yes,Yes,37,Venmo,Annually,15.08707166,Medium,83.42
557,40,Male,Coat,Outerwear,99.85,Montana,L,Indigo,Winter,5.0,Yes,Standard,Yes,Yes,21,Cash,Fortnightly,8.350380711,High,94.76
558,18,Male,Shirt,Clothing,102.71,Alaska,M,White,Spring,2.9,Yes,Next Day Air,Yes,Yes,31,Debit Card,Weekly,5.719566908,Low,97.08
559,50,Male,Sneakers,Footwear,49.55,Iowa,L,Teal,Fall,3.2,Yes,Standard,Yes,Yes,43,Debit Card,Every 3 Months,23.87843139,Low,45.55
560,66,Male,Scarf,Accessories,34.34,Arizona,M,Indigo,Fall,2.9,Yes,Standard,Yes,Yes,22,Bank Transfer,Monthly,20.50773878,Low,33.9
561,25,Male,Jewelry,Accessories,98.59,Louisiana,L,Red,Fall,3.3,Yes,Express,Yes,Yes,12,Debit Card,Annually,22.6019942,Medium,89.99
562,65,Male,Jacket,Outerwear,240.43,Alabama,M,Blue,Fall,2.6,Yes,Standard,Yes,Yes,25,PayPal,Fortnightly,10.32410404,Low,222.43
563,53,Male,Jeans,Clothing,110.98,Missouri,M,Blue,Summer,3.5,Yes,Standard,Yes,Yes,40,Debit Card,Annually,8.40928689,High,105.18
564,61,Male,Shoes,Footwear,46.62,Idaho,M,Black,Fall,4.4,Yes,Standard,Yes,Yes,16,Debit Card,Quarterly,5.363616642,Medium,44.79
565,67,Male,Hoodie,Clothing,70.23,Florida,M,Olive,Winter,3.4,Yes,Standard,Yes,Yes,30,Bank Transfer,Weekly,13.76468897,Medium,68.45
566,59,Male,Backpack,Accessories,78.83,Idaho,L,Lavender,Fall,4.2,Yes,Standard,Yes,Yes,10,Venmo,Weekly,19.74794217,Low,75.11
567,55,Male,Sneakers,Footwear,44.74,Alabama,M,Indigo,Spring,3.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Fortnightly,14.80610113,High,43.78
568,21,Male,Blouse,Clothing,109.65,New Hampshire,S,Red,Winter,3.0,Yes,Standard,Yes,Yes,24,Venmo,Fortnightly,15.93687305,Medium,108.82
569,44,Male,Pants,Clothing,137.13,Utah,L,Red,Summer,4.0,Yes,Standard,Yes,Yes,36,PayPal,Monthly,27.60396736,Medium,130.66
570,65,Male,Skirt,Clothing,87.36,Alabama,M,Pink,Fall,4.4,Yes,Store Pickup,Yes,Yes,46,Credit Card,Every 3 Months,13.70638668,Low,82.48
571,65,Male,T-shirt,Clothing,131.63,Iowa,XL,Purple,Fall,4.1,Yes,Standard,Yes,Yes,20,Cash,Annually,17.84973723,Low,127.21
572,54,Male,Jacket,Outerwear,196.1,Kentucky,XL,Cyan,Spring,3.6,Yes,Standard,Yes,Yes,37,Venmo,Weekly,24.59132532,High,185.6
573,56,Male,Scarf,Accessories,37.02,South Carolina,XL,Cyan,Summer,4.6,Yes,Store Pickup,Yes,Yes,26,Bank Transfer,Annually,14.91356956,Low,34.03
574,58,Male,Pants,Clothing,131.81,California,M,Charcoal,Summer,3.2,Yes,Standard,Yes,Yes,23,Credit Card,Bi-Weekly,20.55216751,High,123.67
575,54,Male,Sneakers,Footwear,189.74,Maine,L,Red,Fall,4.8,Yes,Standard,Yes,Yes,20,Bank Transfer,Bi-Weekly,26.55909272,Medium,174.6
576,58,Male,Jeans,Clothing,121.47,Nebraska,M,Peach,Fall,4.8,Yes,Store Pickup,Yes,Yes,38,PayPal,Monthly,28.73801559,High,112.09
577,48,Male,Hat,Accessories,77.72,Washington,M,Black,Winter,5.0,Yes,Standard,Yes,Yes,5,Credit Card,Every 3 Months,8.676837023,High,72.77
578,19,Male,Skirt,Clothing,107.98,Alabama,M,Black,Fall,3.7,Yes,Next Day Air,Yes,Yes,41,Venmo,Annually,28.16469063,High,100.42
579,69,Male,Sandals,Footwear,61.98,Maine,M,Purple,Fall,4.6,Yes,Store Pickup,Yes,Yes,22,Credit Card,Fortnightly,17.30290733,Medium,56.96
580,58,Male,Sandals,Footwear,178.73,California,M,Violet,Winter,3.7,Yes,Store Pickup,Yes,Yes,48,Credit Card,Annually,11.45610971,Low,178.21
581,49,Male,Sweater,Clothing,129.0,Iowa,M,Orange,Spring,4.1,Yes,Store Pickup,Yes,Yes,10,PayPal,Weekly,16.47839391,Medium,127.36
582,32,Male,Sweater,Clothing,68.29,Iowa,XL,Charcoal,Winter,2.7,Yes,Standard,Yes,Yes,12,Bank Transfer,Every 3 Months,29.50081438,Low,63.57
583,40,Male,Jacket,Outerwear,88.87,Colorado,L,Turquoise,Spring,4.9,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly,17.31545235,High,82.15
584,25,Male,Shorts,Clothing,134.68,California,L,Yellow,Spring,4.0,Yes,Standard,Yes,Yes,38,PayPal,Monthly,13.21879026,High,128.18
585,70,Male,Socks,Clothing,21.43,Indiana,M,White,Spring,4.7,Yes,Standard,Yes,Yes,20,Debit Card,Monthly,20.83502136,High,20.83
586,69,Male,Socks,Clothing,110.03,South Carolina,M,Gray,Fall,2.8,Yes,Store Pickup,Yes,Yes,5,Cash,Every 3 Months,11.00364047,High,100.2
587,45,Male,Hoodie,Clothing,104.79,Wisconsin,S,Blue,Winter,4.9,Yes,Store Pickup,Yes,Yes,9,Venmo,Annually,6.896583203,High,102.14
588,29,Male,Socks,Clothing,107.95,Washington,S,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Every 3 Months,8.221993048,Low,102.42
589,47,Male,Boots,Footwear,164.31,South Dakota,M,Violet,Fall,3.0,Yes,Standard,Yes,Yes,9,Debit Card,Quarterly,8.201145974,Low,162.57
590,28,Male,Shirt,Clothing,125.37,Minnesota,M,Orange,Fall,3.4,Yes,Standard,Yes,Yes,40,PayPal,Annually,8.797567338,High,118.93
591,64,Male,Belt,Accessories,99.97,Alaska,S,Turquoise,Fall,4.6,Yes,Standard,Yes,Yes,30,Venmo,Fortnightly,8.470679316,Medium,96.67
592,47,Male,Backpack,Accessories,73.17,Kentucky,L,Olive,Fall,4.2,Yes,Standard,Yes,Yes,6,Debit Card,Bi-Weekly,21.02186862,Medium,66.94
593,60,Male,Boots,Footwear,51.87,North Dakota,M,Brown,Fall,3.2,Yes,Standard,Yes,Yes,42,Venmo,Every 3 Months,9.54700211,High,47.43
594,67,Male,Coat,Outerwear,188.85,Alaska,S,Green,Winter,4.4,Yes,Standard,Yes,Yes,9,PayPal,Every 3 Months,13.64168208,Low,187.58
595,35,Male,Hoodie,Clothing,63.31,Oklahoma,S,Brown,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,6,Debit Card,Monthly,27.41971025,Medium,59.13
596,30,Male,Shoes,Footwear,43.86,Delaware,M,Silver,Summer,3.6,Yes,Standard,Yes,Yes,47,PayPal,Quarterly,16.84904101,Medium,41.45
597,23,Male,Shoes,Footwear,94.31,Montana,XL,White,Summer,4.5,Yes,Express,Yes,Yes,36,Venmo,Annually,21.68894346,Medium,88.8
598,70,Male,Jewelry,Accessories,15.35,Alaska,L,Gold,Summer,3.4,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Fortnightly,9.30799678,High,14.12
599,21,Male,Dress,Clothing,160.75,California,L,Green,Winter,3.2,Yes,Standard,Yes,Yes,30,Cash,Every 3 Months,9.80722547,Medium,146.55
600,51,Male,Boots,Footwear,159.49,Massachusetts,L,Teal,Spring,4.2,Yes,Store Pickup,Yes,Yes,27,Debit Card,Every 3 Months,6.021715407,Medium,157.44
601,22,Male,Hat,Accessories,78.44,South Carolina,M,Charcoal,Spring,5.0,Yes,Standard,Yes,Yes,25,Venmo,Monthly,9.223376577,Medium,78.24
602,32,Male,Backpack,Accessories,12.38,West Virginia,M,Maroon,Summer,4.7,Yes,Standard,Yes,Yes,5,Cash,Fortnightly,11.96475848,Medium,11.99
603,37,Male,Shoes,Footwear,121.78,Oregon,L,Lavender,Summer,4.2,Yes,Standard,Yes,Yes,10,Cash,Every 3 Months,9.425262107,Low,113.07
604,31,Male,Handbag,Accessories,74.68,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Every 3 Months,7.217563344,High,71.5
605,44,Male,Sunglasses,Accessories,38.08,West Virginia,S,Pink,Fall,4.4,Yes,Standard,Yes,Yes,11,Credit Card,Every 3 Months,8.015896778,High,34.63
606,40,Male,Hat,Accessories,50.54,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17,Bank Transfer,Weekly,16.5194692,Low,48.36
607,27,Male,Scarf,Accessories,26.69,Colorado,M,Blue,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,44,PayPal,Monthly,10.15834296,Low,24.73
608,47,Male,Hoodie,Clothing,112.61,Indiana,L,Purple,Fall,2.8,Yes,Standard,Yes,Yes,44,Cash,Monthly,14.10674653,High,110.18
609,41,Male,Backpack,Accessories,18.6,Delaware,S,Gold,Fall,3.3,Yes,Standard,Yes,Yes,21,Venmo,Every 3 Months,17.58543177,Medium,17.41
610,51,Male,Sweater,Clothing,107.96,Ohio,L,Purple,Fall,4.6,Yes,Standard,Yes,Yes,49,Credit Card,Fortnightly,22.25987072,Medium,105.09
611,53,Male,Shorts,Clothing,145.78,Oklahoma,M,Charcoal,Summer,2.5,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Every 3 Months,5.982803496,High,143.61
612,43,Male,Scarf,Accessories,53.53,California,M,Black,Winter,4.7,Yes,Standard,Yes,Yes,19,Cash,Monthly,24.98525997,Medium,48.91
613,67,Male,Hat,Accessories,50.83,New Hampshire,L,Lavender,Fall,4.6,Yes,Standard,Yes,Yes,33,Credit Card,Quarterly,20.69750974,Low,47.78
614,61,Male,Coat,Outerwear,133.07,Pennsylvania,L,Lavender,Fall,2.6,Yes,Standard,Yes,Yes,46,Cash,Bi-Weekly,7.043975799,Medium,129.52
615,68,Male,Jewelry,Accessories,102.59,Idaho,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21,Credit Card,Bi-Weekly,26.8394656,Medium,98.56
616,67,Male,Sandals,Footwear,186.18,Maryland,L,Olive,Summer,2.6,Yes,Standard,Yes,Yes,23,Venmo,Annually,28.02181001,Medium,182.0
617,29,Male,Gloves,Accessories,29.27,Pennsylvania,L,Teal,Spring,4.6,Yes,2-Day Shipping,Yes,Yes,38,Credit Card,Every 3 Months,6.526948996,High,29.18
618,50,Male,Backpack,Accessories,71.18,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly,11.9219412,Low,68.65
619,61,Male,Jacket,Outerwear,233.42,Indiana,L,Cyan,Spring,4.0,Yes,Standard,Yes,Yes,21,Debit Card,Bi-Weekly,25.15503199,Medium,222.87
620,19,Male,Backpack,Accessories,98.94,Nebraska,M,Charcoal,Summer,4.6,Yes,Standard,Yes,Yes,1,Debit Card,Every 3 Months,23.70649226,High,97.14
621,33,Male,Backpack,Accessories,95.02,Rhode Island,M,Black,Fall,3.7,Yes,Standard,Yes,Yes,10,Venmo,Every 3 Months,9.613025484,Medium,88.18
622,51,Male,Sunglasses,Accessories,86.09,Kansas,S,Red,Fall,4.4,Yes,Standard,Yes,Yes,45,Credit Card,Weekly,10.23373308,Low,79.38
623,69,Male,Socks,Clothing,126.38,Georgia,S,Peach,Spring,4.0,Yes,Standard,Yes,Yes,44,Bank Transfer,Fortnightly,14.26180257,Medium,118.93
624,19,Male,Shoes,Footwear,52.48,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,Yes,48,PayPal,Bi-Weekly,17.11307463,Low,52.31
625,55,Male,Pants,Clothing,148.33,South Carolina,XL,Pink,Fall,3.4,Yes,Standard,Yes,Yes,21,PayPal,Annually,20.45636929,Medium,139.71
626,49,Male,Jewelry,Accessories,85.62,Delaware,M,Red,Fall,4.0,Yes,Standard,Yes,Yes,1,Venmo,Weekly,14.22284099,Low,81.69
627,31,Male,Sunglasses,Accessories,20.82,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10,Venmo,Annually,16.5633679,Medium,20.56
628,42,Male,Sandals,Footwear,152.85,Oregon,L,Black,Winter,4.1,Yes,Standard,Yes,Yes,24,PayPal,Monthly,23.68677345,Low,146.55
629,69,Male,Sweater,Clothing,48.33,Massachusetts,M,White,Fall,3.7,Yes,Store Pickup,Yes,Yes,29,Credit Card,Monthly,5.917080072,Medium,46.07
630,26,Male,Shoes,Footwear,43.3,Vermont,L,Beige,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,11,Debit Card,Annually,11.31092361,Medium,40.92
631,41,Male,Jewelry,Accessories,36.94,Mississippi,S,Silver,Fall,4.3,Yes,Standard,Yes,Yes,33,Debit Card,Annually,22.83373965,High,34.21
632,55,Male,Boots,Footwear,86.53,Washington,S,Violet,Summer,4.1,Yes,Standard,Yes,Yes,27,Cash,Fortnightly,27.38017094,High,82.76
633,35,Male,Backpack,Accessories,11.13,Wyoming,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,19,Venmo,Fortnightly,17.79193605,Low,11.05
634,66,Male,Sandals,Footwear,101.37,Minnesota,M,Orange,Spring,2.9,Yes,Standard,Yes,Yes,50,Debit Card,Quarterly,18.30283713,Medium,96.72
635,36,Male,Sneakers,Footwear,135.85,Ohio,M,Teal,Summer,3.9,Yes,Store Pickup,Yes,Yes,46,PayPal,Weekly,7.679300283,Low,132.0
636,27,Male,Hoodie,Clothing,119.84,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28,Cash,Quarterly,16.18530917,High,110.35
637,41,Male,Handbag,Accessories,80.5,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months,18.31543166,Low,80.19
638,21,Male,Sweater,Clothing,83.33,Tennessee,M,Cyan,Winter,3.4,Yes,Express,Yes,Yes,46,Cash,Fortnightly,11.06176259,Low,82.47
639,53,Male,Sandals,Footwear,78.17,Maryland,S,Blue,Summer,2.7,Yes,Standard,Yes,Yes,41,PayPal,Monthly,11.73108077,High,71.15
640,54,Male,Dress,Clothing,40.45,Mississippi,L,Olive,Spring,4.0,Yes,Standard,Yes,Yes,50,Credit Card,Annually,14.43210408,Medium,38.52
641,53,Male,Skirt,Clothing,107.41,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,Yes,28,Debit Card,Fortnightly,5.501779944,Low,100.36
642,47,Male,Blouse,Clothing,92.84,Alaska,M,Red,Winter,3.9,Yes,Standard,Yes,Yes,23,Credit Card,Every 3 Months,13.05197914,High,92.75
643,64,Male,Skirt,Clothing,65.67,Arkansas,L,Red,Spring,2.8,Yes,Standard,Yes,Yes,14,Debit Card,Bi-Weekly,10.28620017,Medium,62.44
644,18,Male,Sweater,Clothing,32.52,Oregon,XL,Green,Winter,3.2,Yes,Express,Yes,Yes,10,Bank Transfer,Every 3 Months,13.1874338,High,31.42
645,68,Male,Backpack,Accessories,13.09,Louisiana,S,Blue,Summer,4.3,Yes,Standard,Yes,Yes,37,Cash,Weekly,7.994053295,Low,12.99
646,62,Male,Hoodie,Clothing,72.55,Oklahoma,S,Purple,Summer,4.2,Yes,Standard,Yes,Yes,15,Venmo,Bi-Weekly,27.26318202,Medium,71.6
647,51,Male,Boots,Footwear,135.2,Indiana,XL,Pink,Spring,4.9,Yes,Store Pickup,Yes,Yes,19,Venmo,Bi-Weekly,19.83981134,Medium,126.48
648,54,Male,Blouse,Clothing,126.56,Mississippi,XL,Charcoal,Summer,3.7,Yes,Standard,Yes,Yes,23,Credit Card,Fortnightly,21.97755798,High,124.08
649,22,Male,Hoodie,Clothing,42.21,Michigan,M,Brown,Winter,4.1,Yes,Standard,Yes,Yes,35,Credit Card,Weekly,24.72928097,High,41.77
650,53,Male,Pants,Clothing,109.99,Delaware,L,Orange,Spring,4.2,Yes,Standard,Yes,Yes,33,PayPal,Every 3 Months,17.46105497,High,102.74
651,34,Male,Gloves,Accessories,14.05,Florida,M,Magenta,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,12,Bank Transfer,Annually,7.173007202,Medium,12.84
652,32,Male,Hat,Accessories,15.47,Arkansas,L,Yellow,Summer,2.9,Yes,Standard,Yes,Yes,41,Venmo,Fortnightly,18.42766355,Medium,14.68
653,64,Male,Sunglasses,Accessories,80.24,Minnesota,M,Beige,Winter,3.1,Yes,Standard,Yes,Yes,27,Venmo,Weekly,19.67102795,Low,73.82
654,20,Male,Scarf,Accessories,80.22,North Dakota,M,Olive,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Cash,Fortnightly,23.63598685,Medium,74.27
655,24,Male,Handbag,Accessories,43.85,California,L,Gray,Summer,4.4,Yes,Express,Yes,Yes,23,Venmo,Annually,15.79148866,Low,40.55
656,20,Male,Handbag,Accessories,18.75,Mississippi,S,Purple,Fall,3.1,Yes,Express,Yes,Yes,19,Venmo,Monthly,8.18950757,High,17.21
657,42,Male,Jeans,Clothing,98.64,Pennsylvania,M,Beige,Summer,3.9,Yes,Store Pickup,Yes,Yes,6,PayPal,Quarterly,12.09439764,High,91.19
658,48,Male,Jacket,Outerwear,149.5,Arizona,M,White,Winter,4.3,Yes,Store Pickup,Yes,Yes,6,PayPal,Quarterly,14.07705741,Medium,140.46
659,62,Male,Backpack,Accessories,61.57,Louisiana,S,White,Fall,4.9,Yes,Standard,Yes,Yes,20,Venmo,Weekly,21.14793103,High,57.38
660,62,Male,Shorts,Clothing,30.8,Virginia,S,Gold,Spring,3.6,Yes,Standard,Yes,Yes,8,Cash,Weekly,19.26945762,High,30.61
661,50,Male,Coat,Outerwear,101.01,Montana,M,Olive,Fall,5.0,Yes,Standard,Yes,Yes,39,Credit Card,Quarterly,13.90241815,Medium,99.42
662,57,Male,Shirt,Clothing,136.25,Iowa,XL,Green,Fall,4.1,Yes,Standard,Yes,Yes,39,Credit Card,Quarterly,29.66288122,Low,133.33
663,24,Male,Gloves,Accessories,101.12,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly,20.14437048,Medium,97.83
664,59,Male,Dress,Clothing,47.12,Alaska,M,Charcoal,Fall,4.7,Yes,Standard,Yes,Yes,23,Credit Card,Monthly,10.93066979,Low,43.68
665,63,Male,Pants,Clothing,110.89,Colorado,M,Indigo,Winter,4.4,Yes,Standard,Yes,Yes,41,PayPal,Bi-Weekly,7.544561816,Medium,105.63
666,41,Male,Pants,Clothing,98.83,New Mexico,M,Peach,Spring,4.9,Yes,Standard,Yes,Yes,50,Credit Card,Annually,8.82147848,Medium,92.2
667,35,Male,Hoodie,Clothing,54.65,Colorado,L,Turquoise,Winter,3.1,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Quarterly,11.14894321,High,49.7
668,34,Male,Sunglasses,Accessories,104.09,Arizona,S,Blue,Winter,2.6,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,9.017034331,Medium,97.73
669,49,Male,T-shirt,Clothing,49.07,Hawaii,S,Turquoise,Fall,2.9,Yes,Standard,Yes,Yes,35,Bank Transfer,Monthly,9.664175601,Medium,45.94
670,43,Male,Jacket,Outerwear,64.64,Illinois,M,Gray,Spring,3.3,Yes,Store Pickup,Yes,Yes,45,Venmo,Bi-Weekly,12.12737922,Low,64.44
671,63,Male,Sweater,Clothing,55.97,Louisiana,XL,Purple,Spring,4.8,Yes,Standard,Yes,Yes,37,Cash,Bi-Weekly,9.334339882,High,53.5
672,38,Male,Jacket,Outerwear,239.92,Iowa,L,Black,Winter,4.7,Yes,Standard,Yes,Yes,45,Cash,Weekly,27.41913562,Low,223.65
673,59,Male,Socks,Clothing,121.51,Washington,M,Peach,Winter,3.3,Yes,Standard,Yes,Yes,29,Cash,Quarterly,7.005843642,Low,116.55
674,35,Male,Shirt,Clothing,67.38,Oklahoma,M,Indigo,Spring,4.2,Yes,Standard,Yes,Yes,27,Venmo,Bi-Weekly,18.11278474,High,64.97
675,48,Male,Jewelry,Accessories,99.29,Washington,XL,Beige,Winter,4.7,Yes,Standard,Yes,Yes,36,Bank Transfer,Annually,15.25992067,High,98.89
676,64,Male,Sunglasses,Accessories,93.13,Arkansas,M,Yellow,Spring,2.6,Yes,Standard,Yes,Yes,9,Cash,Annually,29.55946542,High,88.03
677,28,Male,Pants,Clothing,82.61,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly,7.800972554,Medium,77.02
678,60,Male,Socks,Clothing,90.54,Washington,S,Turquoise,Summer,2.7,Yes,Store Pickup,Yes,Yes,41,PayPal,Annually,14.94638998,High,83.27
679,27,Male,Blouse,Clothing,142.87,Maine,M,Teal,Fall,3.3,Yes,2-Day Shipping,Yes,Yes,25,Debit Card,Every 3 Months,29.23676083,High,137.09
680,56,Male,Sandals,Footwear,81.63,Michigan,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,37,Venmo,Fortnightly,26.63767815,High,77.06
681,58,Male,Sneakers,Footwear,189.0,Tennessee,M,Magenta,Spring,4.2,Yes,Store Pickup,Yes,Yes,3,PayPal,Annually,25.42680177,Low,185.1
682,30,Male,Shirt,Clothing,107.36,Louisiana,XL,Purple,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Every 3 Months,11.44757068,Low,100.99
683,23,Male,Jacket,Outerwear,199.21,Missouri,M,Brown,Summer,4.0,Yes,Express,Yes,Yes,49,Credit Card,Bi-Weekly,9.272189685,Medium,196.62
684,33,Male,Sandals,Footwear,165.48,Michigan,S,Violet,Winter,2.7,Yes,Standard,Yes,Yes,3,Bank Transfer,Monthly,21.7160805,Low,151.69
685,63,Male,Hat,Accessories,26.79,Alabama,M,Yellow,Summer,4.7,Yes,Standard,Yes,Yes,42,Debit Card,Monthly,28.23439973,Medium,26.17
686,70,Male,Blouse,Clothing,148.93,Massachusetts,XL,Magenta,Winter,3.5,Yes,Store Pickup,Yes,Yes,32,Cash,Fortnightly,18.91907233,Low,146.28
687,70,Male,Sweater,Clothing,137.52,Indiana,L,Beige,Fall,3.0,Yes,Standard,Yes,Yes,33,Venmo,Fortnightly,19.29031724,High,131.07
688,19,Male,Gloves,Accessories,35.06,West Virginia,XL,Turquoise,Winter,3.3,Yes,Express,Yes,Yes,46,Bank Transfer,Quarterly,11.99947734,Low,32.25
689,25,Male,Scarf,Accessories,52.66,Michigan,S,Peach,Summer,4.7,Yes,Standard,Yes,Yes,44,Venmo,Monthly,24.23732333,Medium,50.08
