Property_ID,Title,Price_RM,Region,Subarea,Property_Type,Title_Type,Size_sqft,Bedrooms,Bathrooms,Agent_Firm
113715168,【OPEN PADANG VIEW🌈】BANDAR MUTIARA 4 BEDROOMS 1 Storey SEMI DETACHED,328000,Kedah,Sungai Petani,Semi-Detached House,Freehold,2800,4,2,Tech Realtors Properties Sdn Bhd
106344751,【MOVE IN READY✅】FULLY RENO BANDAR PUTERI JAYA 2 Storey SEMI DETACHED,550000,Kedah,Sungai Petani,Semi-Detached House,Freehold,3280,4,4,Tech Realtors Properties Sdn Bhd
114788646,Rumah Untuk Dijual Taman Lagenda Padang Serai,305000,Kedah,Padang Serai,1-storey Terraced House,Freehold,1399,3,1,Oriental Real Estate Sdn Bhd
114788478,"Rumah RENO harga MURAH GILERR,gaji rm2500 dh boleh apply**‼️",235000,Kedah,Sungai Petani,Terraced House,Freehold,1097,3,2,HIT Properties
112360866,【LONG PORCH📌】BANDAR PERDANA Near Tmn Keladi 1 Storey Terrace for Sale,220000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1400,3,1,Tech Realtors Properties Sdn Bhd
114249277,2 storey terrace light industry bandar aman jaya sungai petani 2500sf,610000,Kedah,Sungai Petani,Shop lot,Freehold,2500,N/A,N/A,GIC Properties
113702708,Kulim Taman Kemening 2storey Terrace facing Road,400000,Kedah,Kulim,2-storey Terraced House,Freehold,1400,5,3,IQI REALTY SDN BHD
114788378,"SEMI-D (Setingkat) TAMAN PUTERI, POKOK SENA, KEDAH",340000,Kedah,Pokok Sena,Semi-Detached House,Freehold,2400,3,2,HIT PROPERTIES SDN. BHD.
114614231,"Padang Serai , Teres Setingkat, Taman Melor Indah Renovated dan Murah",240000,Kedah,Padang Serai,1-storey Terraced House,Leasehold,1194,3,2,HIT Properties Sdn Bhd
114227626,"NEW HOUSE, Serai Residensi , Padang Serai ,Teres Setingkat",360000,Kedah,Kulim,1-storey Terraced House,Freehold,1400,3,2,HIT Properties Sdn Bhd
113984625,Corner Lot Teres Setingkat Taman Bandar Perdana Sungai Petani,350000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,2831,3,2,Legacy Real Property
114043403,Double Storey Semi D Prima Residensi Utama Sungai Petani untuk dijual,410000,Kedah,Sungai Petani,Semi-Detached House,Freehold,2474,4,3,Legacy Real Property
114233451,"For Sale Zon Kemboja, Spice Village, Bandar Amanjaya,Sg. Petani, Kedah",220000,Kedah,Sungai Petani,Terraced House,Freehold,1200,3,2,The Roof Reality Sdn.Bhd.
114219358,"For Sale Taman Seri Bayu (FASA 2), Sungai Lalang, Sungai Petani,Kedah",190000,Kedah,Sungai Lalang,Terraced House,Freehold,1097,3,2,The Roof Reality Sdn.Bhd.
114001580,"For Sale Taman Seri Bayu, Sungai Lalang Sungai Petani Kedah",210000,Kedah,Sungai Lalang,Terraced House,Freehold,1194,3,2,The Roof Reality Sdn.Bhd.
114787723,"Murah‼️Semi D Double Storey Terrace,Taman Sinar Intan 3,Sungai Petani",655000,Kedah,Sungai Petani,Semi-Detached House,Freehold,2800,4,3,CCI REALTY SDN BHD
114193214,Cashback RM80k Full Loan Taman Mahsuri Pdg Serai Kedah,278000,Kedah,Padang Serai,1-storey Terraced House,Freehold,1400,3,2,Muhammad Alif Properties
114787499,Kulim Techno City | KTC3 | Teres 2 Tingkat | Full Loan,360000,Kedah,Kulim,2-storey Terraced House,Freehold,1195,4,3,HIT PROPERTIES
114787443,Pangsapuri Enesta Desa Aman | Level 1 | 3 Bilik Tidur | Below MV 40K,230000,Kedah,Padang Serai,Apartment,Freehold,872,3,2,HIT PROPERTIES
114787442,Bandar Permata Lunas | Semi D Setingkat | 2551sqft | Fully Renovated,460000,Kedah,Lunas,Semi-Detached House,Freehold,2551,3,2,HIT PROPERTIES
114787441,Bandar Permata Lunas | Semi D Setingkat | Renovated Unit | 2551sqft,420000,Kedah,Lunas,Semi-Detached House,Freehold,2551,3,2,HIT PROPERTIES
114787439,Taman Kulim Techno City | Teres 2 Tingkat | Renovated | Full Loan,360000,Kedah,Kulim,2-storey Terraced House,Freehold,1195,4,3,HIT PROPERTIES
114787472,"MURAH🔥 TAMAN SERI BAYU, SG LALANG📍Sesuai Bt Asset✅️ FULL LOAN💯",180000,Kedah,Sungai Lalang,1-storey Terraced House,Freehold,1001,3,2,PRIMA HARTA
113623953,FACING MAINROAD Two Combining Unit 3 Storey Shoplot Central Square,3300000,Kedah,Sungai Petani,Shop lot,Freehold,3450,N/A,N/A,Tech Realtors Properties
112692842,VACANT AGRICULTURE LAND Residential Status TOWN AREA Taman Seruling,1600000,Kedah,Sungai Petani,Agricultural Land,Freehold,1.78,N/A,N/A,Tech Realtors Properties
114787502,Taman Kulim Techno City | KTC3 | Teres 2 Tingkat | Full Loan |,360000,Kedah,Kulim,2-storey Terraced House,Freehold,1195,4,3,HIT PROPERTIES
108643587,Langkawi 4 Storey Intermediate Shoplot For Sale,1000000,Kedah,Langkawi,Shop lot,Freehold,1123,N/A,N/A,Private Seller
114217822,Gated & Guarded Exclusive Semi D- Bukit Banyan,806862,Kedah,Sungai Petani,Semi-Detached House,Freehold,3600,4,5,AFZ Realty Sdn Bhd
114722243,"TERES 2 TINGKAT BANDAR PERDANA, SP. RM60K  bawah MARKET VALUE🔥",370000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1539,4,3,CCI REALTY SDN BHD
114786960,"Zon Kemboja (Spice Village), Bandar Amanjaya, Sg Petani📍Fully Extend",260000,Kedah,Sungai Petani,Terraced House,Freehold,1400,3,2,HIT Properties
114480288,Zero Booking SemiD Setingkat Taman Impian Mesra Gurun Kedah,278000,Kedah,Gurun,Semi-Detached House,Freehold,2077,4,2,Gplex Realty Sdn Bhd
114727434,For Sale Taman Sidam Kiri  08000 Sungai Petani  Kedah .,175000,Kedah,Sungai Petani,Terraced House,Freehold,1194,3,2,The Roof Reality Sdn.Bhd.
113991691,"For Sale Taman Seri Bayu Sungai Petani, Kedah",210000,Kedah,Sungai Petani,Terraced House,Freehold,1194,3,2,The Roof Reality Sdn.Bhd.
113991678,"For Sale Bandar Puteri Jaya, Sungai Petani, Kedah",235000,Kedah,Sungai Petani,Terraced House,Freehold,1100,3,2,The Roof Reality Sdn.Bhd.
113971727,For Sale Zon Kemboja Spice Village (End Lot) Bandar Amanjaya Sg.Petani,215000,Kedah,Sungai Petani,Terraced House,Freehold,1200,3,2,The Roof Reality Sdn.Bhd.
113909995,"For Sale Bandar Puteri Jaya (End Lot), Sungai Petani, Kedah.",195000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1100,3,2,The Roof Reality Sdn.Bhd.
114193796,"Banglo Taman Nuri, Sungai Petani, Kedah",500000,Kedah,Sungai Petani,Bungalow House,Freehold,6098,4,3,The Roof Reality Sdn.Bhd.
113971738,"For Sale Zon Mawar Ambangan Height Sungai Petani, Kedah",235000,Kedah,Sungai Petani,Terraced House,Freehold,1097,3,2,The Roof Reality Sdn.Bhd.
114786690,TAMAN PERUDA SG PETANI📍LOKASI STRATEGIK TGH BANDAR ! FULL Loan 💯,245000,Kedah,Sungai Petani,Terraced House,Freehold,1399,3,2,HIT Properties
114227222,Shop House - Alor Setar,580000,Kedah,Alor Setar,Shop lot,Freehold,1227,N/A,N/A,The Roof Realty Sdn Bhd
113660798,Rumah Banglo Desa Darulaman-Bandar Darul Aman,520000,Kedah,Jitra,Bungalow House,Freehold,5403,4,3,The Roof Realty Sdn Bhd
113042155,Rumah Banglo Sesebuah - Desa Tanjung -  Bandar Darulaman,480000,Kedah,Jitra,Bungalow House,Freehold,4154,4,2,The Roof Realty Sdn Bhd
114786600,TAMAN SRI DELIMA PENDANG📍CASHBACK 30K‼️ Full LOAN✅ ZERO DOWNPAYMENT✅,185000,Kedah,Pendang,Terraced House,Freehold,1001,3,1,HIT PROPERTIES SDN BHD
114786597,KULIM TECHNO CITY 3📍CASHBACK 40K‼️ Full LOAN✅ ZERO DOWNPAYMENT✅,360000,Kedah,Kulim,2-storey Terraced House,Freehold,1195,4,3,HIT PROPERTIES SDN BHD
114786625,BANGLO BANDAR DARUL AMAN JITRA📍RUMAH BARU DI TANAH LOT ! 5521Sqft,580000,Kedah,Jitra,Bungalow House,Freehold,5521,4,3,HIT Properties
113568675,Banglo 1.5 Taman Sepadu Indah-,560000,Kedah,Lunas,1.5-storey Terraced House,Freehold,3821,4,2,AFZ Realty Sdn Bhd
113281903,Rumah Baru Aspera Elite 2 - Bukit Banyan & Gated & Guarded,457622,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1540,4,4,AFZ Realty Sdn Bhd
77222404,LANGKAWI LAGOON SEA VILLA RESORT Langkawi Kedah,250000,Kedah,Langkawi,Service Residence,Freehold,660,1,1,TransAsia Property
110559666,PRIME LOCATION Mixed Development Land SP Utara Bandar Amanjaya,57398550,Kedah,Sungai Petani,Mixed Development Land,Freehold,87.85,N/A,N/A,Tech Realtors Properties
113439917,FULLY FURNISHED 2 Storey Terrace GATED GUARDED Bandar SP Saujana,438000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,2160,4,4,Tech Realtors Properties
113439869,CORNER LOT FREEHOLD NON BUMI Vacant Bungalow Land Taman Cengal Emas,310000,Kedah,Sungai Petani,Residential Land,Freehold,6265,N/A,N/A,Tech Realtors Properties
114714139,Semi D Baru - Darulaman Lagenda - Rumah Koyak Plastik,345000,Kedah,Sungai Petani,Semi-Detached House,Freehold,2055,3,2,AFZ Realty Sdn Bhd
113761464,"Semi-Detached House In Alor Setar, Kedah For Sale",750000,Kedah,Alor Setar,Semi-Detached House,Freehold,3778,4,3,ESP Properties Sdn Bhd
114786182,"Villa Natura Seri Istana , Sungai Petani , Kedah",550000,Kedah,Sungai Petani,Semi-Detached House,Freehold,4669,4,2,CCI Realty
114786138,"Teres Setingkat Taman Desa Aman, Sg Lalang",260000,Kedah,Sungai Lalang,1-storey Terraced House,Freehold,1240,3,2,CCI Realty
110344075,Jitra BANDAR DARULAMAN Bunglo Setingkat (NADA ) - NEW PROJECT,600000,Kedah,Jitra,New Bungalow House,Freehold,5005,4,3,Private Seller
111187785,Jitra Hosba DARULAMAN SAUJANA Kluster 1 Tingkat - NEW PROJECT,350100,Kedah,Kubang Pasu,New Cluster House,Freehold,2281,3,2,Private Seller
111837771,For Sale Durian Farm > Kedah Kulim,11821360,Kedah,Kulim,Agricultural Land,Freehold,16.96,N/A,N/A,Tech Realtors Properties
111948674,Kedah Pendang > Durian Farm For Sale,1721935,Kedah,Pendang,Agricultural Land,Freehold,3.59,N/A,N/A,Tech Realtors Properties
114229516,Lunas🔜Sungai Seluang Commercial Land For Sale,2648068,Kedah,Lunas,Commercial Land,Freehold,0.80,N/A,N/A,Tech Realtors Properties
114230086,Bukit Selambau Industrial Land For Sale,20105955,Kedah,Sungai Petani,Industrial Land,Freehold,10.26,N/A,N/A,Tech Realtors Properties
114239759,Taman Intan Single Storey Terrace House For Sale,268000,Kedah,Sungai Petani,Terraced House,Freehold,1600,3,1,Tech Realtors Properties
114785852,"Tanpa10%Deposit🎯Cashbac40K🎯Teres 1 Tkt @ Zon Kemboja, Amanjaya",210000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1200,3,2,Pakar Loan Rumah
114785850,Tanpa10%Deposit🎯FullLoan🎯Semi D 1 Tkt Reno/Open @ Taman Cengal Indah,450000,Kedah,Sungai Petani,Semi-Detached House,Freehold,2594,3,2,Pakar Loan Rumah
114785856,"Tanpa10%Deposit🎯Cashback40K🎯Semi D 1 Tkt @ Taman Delima, Sg Petani",260000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,2798,3,2,Pakar Loan Rumah
114785854,"Tanpa10%Deposit🎯FullLoan🎯Teres 2 Tkt Baru @ Taman Arowana, Scientex",290000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1174,4,3,Pakar Loan Rumah
113795334,Endlot Yarra Park Bandar Puteri Jaya - Near Taman Permainan,340000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1539,4,2,AFZ Realty Sdn Bhd
109409044,"Rumah Baru Aspera Elite 2, Bukit Banyan - Gated & Guarded",457622,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1540,4,4,AFZ Realty Sdn Bhd
113239009,"MURAH GATED‼️Double Storey Terrace, Taman lang aman Sungai Petani",430000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1400,4,3,CCI REALTY SDN BHD
114701806,"TERES (Renovated)🔥 TAMAN UTAMA, MERGONG, ALOR SETAR",290000,Kedah,Alor Setar,Terraced House,Freehold,1324,3,2,HIT PROPERTIES SDN. BHD.
114703473,"2 STOREY TERRACE (NEW & Gated)🔥 BANDAR AMANJAYA, SUNGAI PETANI",413812,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1540,4,3,HIT PROPERTIES SDN. BHD.
114710106,"SEMI-D (2 Tingkat) FULLY RENO🔥 FULLY FURNISH🔥 BANDAR PUTERI JAYA, SP",550000,Kedah,Sungai Petani,Semi-Detached House,Freehold,3196,7,5,HIT PROPERTIES SDN. BHD.
113740441,"Cashback 80K‼️Double Storey Terrace, Bandar Mutiara Sungai Petani",340000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1400,5,3,CCI REALTY SDN BHD
114718246,"Below MV‼️Single Storey Terrace House, Zon Kemboja Sungai Petani kedah",200000,Kedah,Sungai Petani,Terraced House,Freehold,1300,3,2,CCI REALTY SDN BHD
114191065,"Below Mv‼️Single Storey Terrace Corner lot, BPJ Sungai Petani",280000,Kedah,Sungai Petani,Terraced House,Freehold,1600,3,2,CCI REALTY SDN BHD
114679006,"MURAH‼️Semi D Single Storey, Astana Park Home Guarded, Sungai Petani",435000,Kedah,Sungai Petani,Semi-Detached House,Freehold,3200,4,2,CCI REALTY SDN BHD
114229467,Facing Main Road | Agriculture Land | Oil Palm | Near Padang Meha,59849702,Kedah,Padang Meha,Agricultural Land,Freehold,249.81,N/A,N/A,Tech Realtors Properties Sdn Bhd
112514852,【 Corner Lot 】Taman Sejati Indah| Near Parkson & Toll Selatan SP,298000,Kedah,Sungai Petani,Terraced House,Freehold,2486,3,1,Tech Realtors Properties Sdn Bhd
114785246,Teres Setingkat Gated Guarded Belum Diduduki di Desa Aman Padang Serai,340000,Kedah,Karangan,Terraced House,Freehold,1969,3,2,Hit properties sdn bhd
114784950,Single Storey Unit (Open Facing ) Kulim Square,335000,Kedah,Kulim,Terraced House,Freehold,1399,3,2,Afz Realty
114219869,Bungalow Land For Sale at Taman PKNK near Tol Utara Alor Setar,671440,Kedah,Alor Setar,Residential Land,Freehold,6104,N/A,N/A,TECH REALTORS PROPERTIES SDN BHD
114784916,"2 STOREY SHOPLOT MURAHH 🏢 READY TENANT|BUMI LOT✅ Taman Lobak,Lunas",420000,Kedah,Lunas,Shop lot,Freehold,2446,N/A,N/A,CCI REALTY SDN BHD
113900584,Facing Mainroad 1.5 Storey Shoplot For Sale at Jalan Gangsa Alor Setar,400000,Kedah,Alor Setar,Shop lot,Freehold,1519,N/A,N/A,TECH REALTORS PROPERTIES SDN BHD
114784849,Jitra Double Storey House at Belleza Garden Home For Sale Only ,390000,Kedah,Jitra,2-storey Terraced House,Freehold,1754,4,3,TECH REALTORS PROPERTIES SDN BHD
114784763,Taman Cempaka | Bukit Selambau,208000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1400,3,1,THE ROOF REALTY SDN. BHD.
114784824,2 Storey Terrace Tmn Ulu Melaka Indah Langkawi,495000,Kedah,Langkawi,New 2-storey Terraced House,Freehold,2089,5,3,Anchor Empire Properties Sdn Bhd
114784688,"SEMI-D CORNER LOT ‼️TANAH LUAS 4,661sqft 🔥Kulim Utama 2,HI-TECH",595000,Kedah,Kulim,Semi-Detached House,Freehold,4661,6,3,CCI REALTY SDN BHD
113427536,[Dekat Dengan Tol Selatan]Taman Kempas Single Storey Terrace For SALE,250000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1400,3,2,THE ROOF REALTY SDN BHD
114245270,Taman Kempas Kulim Bungalow Land near to Lotus Kulim For Sale,490000,Kedah,Kulim,Residential Land,Freehold,7000,N/A,N/A,TECH REALTORS
114784576,TERES 2 TINGKAT🏠CORNER+TANAH LUAS🔥HOTTT❗Taman Residensi Mesra Gurun,420000,Kedah,Gurun,2-storey Terraced House,Freehold,2850,4,3,CCI REALTY SDN BHD
114784548,TERES 2-STRY CANTIK🏠REZAB MELAYU🔥NEAR PEKAN SIMPANG 4❗Taman Cengkih,215000,Kedah,Simpang Empat,2-storey Terraced House,Freehold,940,3,2,CCI REALTY SDN BHD
114784313,Full Loan😍 Cash Bak 32k Taman Khaya Changlun,390000,Kedah,Changlun,Terraced House,Freehold,1300,4,3,Cci Realty
114784418,TERES HOT AREA MURAHH🏠52K BELOW MV🔥EXTENDED KITCHEN❗Taman Selasih,298000,Kedah,Kulim,1-storey Terraced House,Freehold,1400,3,2,CCI REALTY SDN BHD
113112220,Taman Cengal Emas Corner Lot Land For Sale | Sungai Petani,330000,Kedah,Sungai Petani,Residential Land,Freehold,0.14,N/A,N/A,THE ROOF REALTY SDN. BHD.
106086483,Residential Land 4320 Sqft Bakar Arang For Sale | Sungai Petani,200000,Kedah,Sungai Petani,Residential Land,Freehold,4320,N/A,N/A,THE ROOF REALTY SDN. BHD.
114784126,Bandar Amanjaya Kemboja | Sungai Petani,250000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1200,3,2,THE ROOF REALTY SDN. BHD.
114232224,Saujana Permai Cluster | Sungai Petani,450000,Kedah,Sungai Petani,Cluster House,Freehold,3200,4,3,THE ROOF REALTY SDN. BHD.
114784215,BELOW MARKET🔥LOKASI STRATEGIK🔥Semi D Setingkat @ Taman Vistana,495000,Kedah,Alor Setar,Semi-Detached House,Freehold,4386,4,2,CCI Realty Sdn Bhd
112142754,Taman Berlian Indah 2 Storey Semid near bakar sampah ria tuanku hamina,619000,Kedah,Sungai Petani,Semi-Detached House,Freehold,2799,5,3,Tech Realtors Properties Sdn Bhd
114747789,2.94 acres palm oil starts fruiting,260000,Kedah,Kulim,Agricultural Land,Leasehold,2.94,N/A,N/A,Private Seller
114747411,3 storey shop lot for sale,950000,Kedah,Kulim,Shop lot,Freehold,1633,N/A,N/A,Private Seller
114748523,House for sale ,430000,Kedah,Lunas,2.5-storey Terraced House,Freehold,1443,4,3,Private Seller
114751313,Rumah Mampu Milik,398000,Kedah,Lunas,2-storey Terraced House,Freehold,1200,4,3,Private Seller
114745180,RUMAH BANGLO LANGKAWI UNTUK DIJUAl,350000,Kedah,Langkawi,Bungalow House,Freehold,9000,4,2,Private Seller
114748391,Single Storey Terrace Taman Seri Impian for Sale,365000,Kedah,Alor Setar,1-storey Terraced House,Freehold,1400,3,2,Private Seller
114747903,Tanah Bendang Untuk Dijual International Lot -Sg Pasir Sungai Petani,150000,Kedah,Sungai Petani,Agricultural Land,Freehold,0.93,N/A,N/A,Private Seller
114751308,Taman berjasa,580000,Kedah,Alor Setar,2-storey Terraced House,Freehold,2000,4,3,Private Seller
114784071,Bukit Banyan - Sungai Petani | Hot Unit 🔥,440000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1680,5,4,GPLEX REALTY
114783886,Taman Sri Wang | Sungai Petani | Sem-D Terrace 🔥,280000,Kedah,Sungai Petani,Semi-Detached House,Freehold,1680,3,2,GPLEX REALTY
114783903,Amaryn Bukit Banyan Sg Petani,560000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,2450,4,3,The Roof Realty
114783788,Sp Saujana Double Storey Terrace House For Sale,480000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,2160,4,4,Tech Realtors Properties Sdn Bhd
114783415,Rumah Teres 2 Tingkat🏠Haga Bawah Rm250K‼️Berminat Pm🤙🏻,215000,Kedah,Alor Setar,2-storey Terraced House,Freehold,940,4,2,HIT Properties
114783424,"Hot Area🔥Best Value Full Renovation🏠Open Facing🏠Taman Keladi,Sg Petani",290000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1400,3,2,HIT Properties
114783553,Single Storey Terrace House FOR SALE,195000,Kedah,Sungai Lalang,1-storey Terraced House,Freehold,1200,3,1,Tech Realtors Properties Sdn Bhd
114311534,Rumah Teres Di Taman Sutera  (FULL LOAN),225000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1400,3,2,hp management
114500455,"Taman Tengku Maheran, Jitra!! Negotiable!! Value For Money!!Tanah Luas",210000,Kedah,Jitra,Terraced House,Freehold,616,3,2,IW Properties
114782958,END LOT Double Storey Shop Lot Pusat Perniagaan Kiara Central FOR SALE,885000,Kedah,Sungai Petani,Shop lot,Freehold,1400,N/A,N/A,Tech Realtors Properties Sdn Bhd
114782845,Rumah dan Tanah untuk dijual di teluk chengal,270000,Kedah,Alor Setar,Others,Freehold,19891,2,1,QHOMES REALTY
114782899,CORNER LOT Triple Storey Semi-D House Taman Wira Indah FOR SALE,1300000,Kedah,Sungai Petani,Semi-Detached House,Freehold,5350,6,5,Tech Realtors Properties Sdn Bhd
114782754,Taman Mergung Jaya fasa 2 Fullrenovate Untuk Dijual,250000,Kedah,Alor Setar,Terraced House,Freehold,1162,2,2,QHOMES REALTY
114242992,2- Storey Terrace Belleza Garden Homes Jitra For Sale,439000,Kedah,Jitra,2-storey Terraced House,Freehold,1760,4,3,New Bob Realty Sdn Bhd
111602324,"2S Bungalow House, Cinta Sayang Golf Club, Sg Petani",1200000,Kedah,Sungai Petani,Bungalow House,Freehold,9127,4,2,New Bob Realty Sdn Bhd
113181910,Sebidang tanah untuk dijual di kota kuala mudah kedah,350000,Kedah,Kuala Muda,Agricultural Land,Freehold,2.75,N/A,N/A,Private Seller
114782369,【OPEN FACING🌈】SP SAUJANA PARTLY FURNISHED 2 Storey Terrace for Sale,420000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,1760,4,4,Tech Realtors Properties Sdn Bhd
112953327,FACING ROAD Industrial Land Kawasan Perindustrian Cendana FOR SALE,3321000,Kedah,Sungai Petani,Industrial Land,Freehold,4.30,N/A,N/A,Tech Realtors Properties Sdn Bhd
114781665,Rare Corner Lot-Fully Renovated🏠 Luas Dan Ready Masok💥Berminat Pm,420000,Kedah,Kulim,Terraced House,Freehold,2745,4,4,HIT Properties
114781776,"FACING SAWAH❗️SEMI-D TAMAN PELANGI, JITRA📍Condition Like New💯 LPPSA✅",396500,Kedah,Jitra,Semi-Detached House,Freehold,2605,3,2,PRIMA HARTA
114781742,"Kulim Town Residential Land, 4 acrrs",4474000,Kedah,Kulim,Residential Land,Freehold,4,N/A,N/A,A-PLUS PROPERTY CONSULTANTS
114781641,"WOW LOKASI HOT ‼️Below Market Value🏠Bandar Utama,Sg Petani🏠",230000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1300,3,2,HIT Properties
114781591,"Land 9.83 Acres Located In Mukim Bandar Teroi, Yan, Kedah - Freehold ✅",6637020,Kedah,Yan,Residential Land,Freehold,9.83,N/A,N/A,IQI Realty Sdn Bhd
113081022,1 1/2 Storey Terrace Corner Unit @ D Park Home Bandar Seri Astana,430000,Kedah,Sungai Petani,1.5-storey Terraced House,Freehold,3035,3,2,BlueSky Ocean Management Services
114781530,"BELOW MARKET VALUE RM65K, BANDAR PUTERI JAYA SG PETANI, FULL Loan 💯",255000,Kedah,Sungai Petani,Terraced House,Freehold,1098,3,2,HIT Properties
114051658,"SEMI-D CANTIK💥 TAMAN RUSA, ANAK BUKIT📍Sesuai Utk Bt Homestay❗️LPPSA✅",430000,Kedah,Alor Setar,Semi-Detached House,Freehold,2658,3,2,PRIMA HARTA
114475705,Rumah Mampu Milik Taman Bunga Tanjung Mahang Kulim,265221,Kedah,Kulim,1-storey Terraced House,Freehold,1200,3,2,IW PROPERTIES
114734553,Rumah Taman Kelisa Ria Sg Petani depan padang utk dijual,200000,Kedah,Sungai Petani,1-storey Terraced House,Freehold,1200,3,1,IW PROPERTIES
114781055,Gurun East Taman Residensi Mesra for Sale untuk Dijual,315000,Kedah,Gurun,2-storey Terraced House,Freehold,1400,4,3,Oriental Real Estate Sdn Bhd
114781152,Semi D Corner▪️4661sqft▪️6Bilik▪️Kulim Utama Fasa 2,595000,Kedah,Kulim,Semi-Detached House,Freehold,4661,6,3,IQI REALTY SDN BHD
114781121,"For Sale* Single Storey Terrace Taman Asas, Alor Merah,Alor setar",320000,Kedah,Alor Setar,1-storey Terraced House,Freehold,1620,3,2,Tech Realtors Properties
114780794,CORNER⭕ LOT💥30K CASHBACK✨RENO✅FULLOAN⚡HOT LOC💥4🛏️ Taman Ria Mesra 1,285000,Kedah,Gurun,Terraced House,Freehold,1916,4,2,CCI PROPERTY
114174661,"Semi D 2 Tingkat, Astana Parkhomes, Sg Petani, Kedah",580000,Kedah,Sungai Petani,Semi-Detached House,Freehold,3200,5,4,Private Seller
113696330,"Coconut tree Agriculture Land nearby Tmn Malinja, Semeling",2200000,Kedah,Semeling,Agricultural Land,Freehold,2.8,N/A,N/A,New Bob Realty Sdn Bhd
105996933,"Rubber Agriculture Land, Bkt Kuang, Pdg Lembu, Gurun",500000,Kedah,Gurun,Agricultural Land,Leasehold,4.71,N/A,N/A,New Bob Realty Sdn Bhd
107490709,"CORNER UNIT, SKY RESIDENCES CINTA SAYANG Condo, SG PETANI",460000,Kedah,Sungai Petani,Condominium,Freehold,1520,3,2,New Bob Realty Sdn Bhd
114490797,Rumah Siap Renovate di LUNAS 🔥 – Terus Boleh Masuk Duduk!,335000,Kedah,Lunas,1-storey Terraced House,Freehold,1400,3,2,Hit Properties
114636003,"Tanah Freehold 2 ekar belakang Kulim Square Lunas , Kulim Kedah",788000,Kedah,Lunas,Agricultural Land,Freehold,1.98,N/A,N/A,MAXXAN REALTY SDN BHD
110204551,Bungalow Land for Sale,270000,Kedah,Jitra,Residential Land,Freehold,6000,N/A,N/A,Tech Realtors Properties
114780319,Teres Setingkat Fully Renovated Tikam Batu untuk Dijual,270000,Kedah,Tikam Batu,1-storey Terraced House,Freehold,1200,3,2,IW PROPERTIES
113325447,Double Storey Terrace House For Sale,450000,Kedah,Jitra,2-storey Terraced House,Freehold,1431,4,3,Tech Realtors Properties
112777424,Rumah Teres 2 Tingkat corner lot untuk dijual di Sungai Petani,440000,Kedah,Sungai Petani,2-storey Terraced House,Freehold,4100,4,3,Legacy Real Property Sdn Bhd
114780171,Openg Facing Semi D Baru 4 Bilik Tidur + 3 Bilik Air dekat Mydin Kulim,511100,Kedah,Kulim,Semi-Detached House,Freehold,3498,4,3,GATHER PROPERTIES SDN. BHD.
114780046,TAMAN KULIM TECHNO CITY (KTC 3)📍ZERO DOWNPAYMENT | CASHBACK 70k,360000,Kedah,Kulim,2-storey Terraced House,Freehold,1195,4,3,HIT PROPERTIES SDN BHD
113720839,"KULIM SQUARE, LUNAS📍OPEN FACING| FULL LOAN ZERO DOWNPAYMENT|1,399 sqf",335000,Kedah,Kulim,Terraced House,Freehold,1399,3,2,HIT PROPERTIES SDN BHD
114779964,"Rumah Semi D Setingkat Residensi Puteri Jaya ,Sungai Petani Kedah",450000,Kedah,Sungai Petani,Semi-Detached House,Freehold,3196,4,2,GPLEX REALITY SDN BHD
114779987,Renovated Flat Taman Jati Kulim,135000,Kedah,Kulim,Flat,Freehold,650,2,1,Afz Realty Sdn Bhd
114240308,For Sale|Double Storey Semi D|Bandar Puteri Jaya Sungai Petani,390000,Kedah,Sungai Petani,Semi-Detached House,Freehold,3200,5,3,Tech Realtors Properties Sdn Bhd
114779891,Combined 2 Lots of Corner & Intermediate Industrial Land in Mergong,1472600,Kedah,Alor Setar,Industrial Land,Freehold,7363,N/A,N/A,Tech Realtors
